Fermeture,ordreVB,faitFerm,faitLocal,OTF,CodeEx,Tatouage,jour
BIC&ITA-W,4.0,RP,True,460413.0,NS11/BIC,L11.363D,283.0
BIC&ITA-W,5.0,OK,True,461213.0,NS11/BIC,L11.363D,316.0
BIC&ITA-W,0.0,KO,True,457215.0,NS13/BIC,L11.365F,50.0
BIC&ITA-W,1.0,OK,True,458015.0,NS13/BIC,L11.365F,101.0
BIC&ITA-W,2.0,RP,True,458815.0,NS13/BIC,L11.365F,157.0
BIC&ITA-W,3.0,OK,True,459615.0,NS13/BIC,L11.365F,205.0
BIC&ITA-W,4.0,RP,True,460415.0,NS13/BIC,L11.365F,283.0
BIC&ITA-W,5.0,OK,True,461215.0,NS13/BIC,L11.365F,316.0
BIC&ITA-W,0.0,KO,True,457217.0,NS15/BIC,L11.367H,50.0
BIC&ITA-W,1.0,OK,True,458017.0,NS15/BIC,L11.367H,101.0
BIC&ITA-W,2.0,RP,True,458817.0,NS15/BIC,L11.367H,157.0
BIC&ITA-W,3.0,OK,True,459617.0,NS15/BIC,L11.367H,205.0
BIC&ITA-W,4.0,RP,True,460417.0,NS15/BIC,L11.367H,283.0
BIC&ITA-W,5.0,OK,True,461217.0,NS15/BIC,L11.367H,316.0
BIC&ITA-W,0.0,KO,True,457219.0,NS17/BIC,L11.369K,50.0
BIC&ITA-W,1.0,OK,True,458019.0,NS17/BIC,L11.369K,101.0
BIC&ITA-W,2.0,RP,True,458819.0,NS17/BIC,L11.369K,157.0
BIC&ITA-W,3.0,OK,True,459619.0,NS17/BIC,L11.369K,205.0
BIC&ITA-W,4.0,RP,True,460419.0,NS17/BIC,L11.369K,283.0
BIC&ITA-W,5.0,OK,True,461219.0,NS17/BIC,L11.369K,316.0
BIC&ITA-W,0.0,KO,True,457221.0,NS19/BIC,L11.372N,50.0
BIC&ITA-W,1.0,OK,True,458021.0,NS19/BIC,L11.372N,101.0
BIC&ITA-W,2.0,RP,True,458821.0,NS19/BIC,L11.372N,157.0
BIC&ITA-W,3.0,OK,True,459621.0,NS19/BIC,L11.372N,205.0
BIC&ITA-W,4.0,RP,True,460421.0,NS19/BIC,L11.372N,283.0
BIC&ITA-W,5.0,OK,True,461221.0,NS19/BIC,L11.372N,316.0
BIC&ITA-W,0.0,KO,True,457223.0,NS21/BIC,L11.374R,50.0
BIC&ITA-W,1.0,OK,True,458023.0,NS21/BIC,L11.374R,101.0
BIC&ITA-W,2.0,RP,True,458823.0,NS21/BIC,L11.374R,157.0
BIC&ITA-W,3.0,OK,True,459623.0,NS21/BIC,L11.374R,205.0
BIC&ITA-W,4.0,RP,True,460423.0,NS21/BIC,L11.374R,283.0
BIC&ITA-W,5.0,OK,True,461223.0,NS21/BIC,L11.374R,316.0
BIC&ITA-Y,0.0,OK,True,457204.0,NS02/BIC,L11.353R,57.0
BIC&ITA-Y,1.0,RP,True,458004.0,NS02/BIC,L11.353R,101.0
BIC&ITA-Y,2.0,OK,True,458804.0,NS02/BIC,L11.353R,168.0
BIC&ITA-Y,3.0,KO,True,459604.0,NS02/BIC,L11.353R,217.0
BIC&ITA-Y,4.0,KO,True,460404.0,NS02/BIC,L11.353R,282.0
BIC&ITA-Y,5.0,OK,True,461204.0,NS02/BIC,L11.353R,317.0
BIC&ITA-Y,0.0,OK,True,457206.0,NS04/BIC,L11.355T,57.0
BIC&ITA-Y,1.0,RP,True,458006.0,NS04/BIC,L11.355T,101.0
BIC&ITA-Y,2.0,OK,True,458806.0,NS04/BIC,L11.355T,168.0
BIC&ITA-Y,3.0,KO,True,459606.0,NS04/BIC,L11.355T,217.0
BIC&ITA-Y,4.0,KO,True,460406.0,NS04/BIC,L11.355T,282.0
BIC&ITA-Y,5.0,OK,False,461206.0,NS04/BIC,L11.355T,317.0
BIC&ITA-Y,0.0,OK,True,457208.0,NS06/BIC,L11.357V,57.0
BIC&ITA-Y,1.0,RP,True,458008.0,NS06/BIC,L11.357V,101.0
BIC&ITA-Y,2.0,OK,True,458808.0,NS06/BIC,L11.357V,168.0
BIC&ITA-Y,3.0,KO,True,459608.0,NS06/BIC,L11.357V,217.0
BIC&ITA-Y,4.0,KO,True,460408.0,NS06/BIC,L11.357V,282.0
BIC&ITA-Y,5.0,OK,True,461208.0,NS06/BIC,L11.357V,317.0
BIC&ITA-Y,0.0,OK,True,457210.0,NS08/BIC,L11.359X,57.0
BIC&ITA-Y,1.0,RP,True,458010.0,NS08/BIC,L11.359X,101.0
BIC&ITA-Y,2.0,OK,True,458810.0,NS08/BIC,L11.359X,168.0
BIC&ITA-Y,3.0,KO,True,459610.0,NS08/BIC,L11.359X,217.0
BIC&ITA-Y,4.0,KO,True,460410.0,NS08/BIC,L11.359X,282.0
BIC&ITA-Y,5.0,OK,True,461210.0,NS08/BIC,L11.359X,317.0
BIC&ITA-Y,0.0,OK,True,457212.0,NS10/BIC,L11.362C,57.0
BIC&ITA-Y,1.0,RP,True,458012.0,NS10/BIC,L11.362C,101.0
BIC&ITA-Y,2.0,OK,True,458812.0,NS10/BIC,L11.362C,168.0
BIC&ITA-Y,3.0,KO,True,459612.0,NS10/BIC,L11.362C,217.0
BIC&ITA-Y,4.0,KO,True,460412.0,NS10/BIC,L11.362C,282.0
BIC&ITA-Y,5.0,OK,True,461212.0,NS10/BIC,L11.362C,317.0
BIC&ITA-Y,0.0,OK,True,457214.0,NS12/BIC,L11.364E,57.0
BIC&ITA-Y,1.0,RP,True,458014.0,NS12/BIC,L11.364E,101.0
BIC&ITA-Y,2.0,OK,True,458814.0,NS12/BIC,L11.364E,168.0
BIC&ITA-Y,3.0,KO,True,459614.0,NS12/BIC,L11.364E,217.0
BIC&ITA-Y,4.0,KO,True,460414.0,NS12/BIC,L11.364E,282.0
BIC&ITA-Y,5.0,OK,True,461214.0,NS12/BIC,L11.364E,317.0
BIC&ITA-Y,0.0,OK,True,457216.0,NS14/BIC,L11.366G,57.0
BIC&ITA-Y,1.0,RP,True,458016.0,NS14/BIC,L11.366G,101.0
BIC&ITA-Y,2.0,OK,True,458816.0,NS14/BIC,L11.366G,168.0
BIC&ITA-Y,3.0,KO,True,459616.0,NS14/BIC,L11.366G,217.0
BIC&ITA-Y,4.0,KO,True,460416.0,NS14/BIC,L11.366G,282.0
BIC&ITA-Y,5.0,OK,True,461216.0,NS14/BIC,L11.366G,317.0
BIC&ITA-Y,0.0,OK,True,457218.0,NS16/BIC,L11.368J,57.0
BIC&ITA-Y,1.0,RP,True,458018.0,NS16/BIC,L11.368J,101.0
BIC&ITA-Y,2.0,OK,True,458818.0,NS16/BIC,L11.368J,168.0
BIC&ITA-Y,3.0,KO,True,459618.0,NS16/BIC,L11.368J,217.0
BIC&ITA-Y,4.0,KO,True,460418.0,NS16/BIC,L11.368J,282.0
BIC&ITA-Y,5.0,OK,True,461218.0,NS16/BIC,L11.368J,317.0
BIC&ITA-Y,0.0,OK,True,457220.0,NS18/BIC,L11.371M,57.0
BIC&ITA-Y,1.0,RP,True,458020.0,NS18/BIC,L11.371M,101.0
BIC&ITA-Y,2.0,OK,True,458820.0,NS18/BIC,L11.371M,168.0
BIC&ITA-Y,3.0,KO,True,459620.0,NS18/BIC,L11.371M,217.0
BIC&ITA-Y,4.0,KO,True,460420.0,NS18/BIC,L11.371M,282.0
BIC&ITA-Y,5.0,OK,True,461220.0,NS18/BIC,L11.371M,317.0
BIC&ITA-Y,0.0,OK,True,457222.0,NS20/BIC,L11.373P,57.0
BIC&ITA-Y,1.0,RP,True,458022.0,NS20/BIC,L11.373P,101.0
BIC&ITA-Y,2.0,OK,True,458822.0,NS20/BIC,L11.373P,168.0
BIC&ITA-Y,3.0,KO,True,459622.0,NS20/BIC,L11.373P,217.0
BIC&ITA-Y,4.0,KO,True,460422.0,NS20/BIC,L11.373P,282.0
BIC&ITA-Y,5.0,OK,True,461222.0,NS20/BIC,L11.373P,317.0
BIC&ITA-Y,0.0,OK,True,457224.0,NS22/BIC,L11.375S,57.0
BIC&ITA-Y,1.0,RP,True,458024.0,NS22/BIC,L11.375S,101.0
BIC&ITA-Y,2.0,OK,True,458824.0,NS22/BIC,L11.375S,168.0
BIC&ITA-Y,3.0,KO,True,459624.0,NS22/BIC,L11.375S,217.0
BIC&ITA-Y,4.0,KO,True,460424.0,NS22/BIC,L11.375S,282.0
BIC&ITA-Y,5.0,OK,True,461224.0,NS22/BIC,L11.375S,317.0
BIC&ITA-Y,0.0,OK,True,457260.0,NS1/ITA,L11.552C,57.0
BIC&ITA-Y,1.0,RP,True,458060.0,NS1/ITA,L11.552C,101.0
BIC&ITA-Y,2.0,OK,True,458860.0,NS1/ITA,L11.552C,168.0
BIC&ITA-Y,3.0,KO,True,459660.0,NS1/ITA,L11.552C,217.0
BIC&ITA-Y,4.0,KO,True,460460.0,NS1/ITA,L11.552C,282.0
BIC&ITA-Y,5.0,OK,True,461260.0,NS1/ITA,L11.552C,317.0
BIC&ITA-Y,0.0,OK,True,457261.0,NS2/ITA,L11.553D,57.0
BIC&ITA-Y,1.0,RP,True,458061.0,NS2/ITA,L11.553D,101.0
BIC&ITA-Y,2.0,OK,True,458861.0,NS2/ITA,L11.553D,168.0
BIC&ITA-Y,3.0,KO,True,459661.0,NS2/ITA,L11.553D,217.0
BIC&ITA-Y,4.0,KO,True,460461.0,NS2/ITA,L11.553D,282.0
BIC&ITA-Y,5.0,OK,True,461261.0,NS2/ITA,L11.553D,317.0
BIC&ITA-Y,0.0,OK,True,457262.0,NS3/ITA,L11.554E,57.0
BIC&ITA-Y,1.0,RP,False,458062.0,NS3/ITA,L11.554E,101.0
BIC&ITA-Y,2.0,OK,True,458862.0,NS3/ITA,L11.554E,168.0
BIC&ITA-Y,3.0,KO,True,459662.0,NS3/ITA,L11.554E,217.0
BIC&ITA-Y,4.0,KO,True,460462.0,NS3/ITA,L11.554E,282.0
BIC&ITA-Y,5.0,OK,True,461262.0,NS3/ITA,L11.554E,317.0
BIC&ITA-Y,0.0,OK,True,457263.0,NS4/ITA,L11.555F,57.0
BIC&ITA-Y,1.0,RP,True,458063.0,NS4/ITA,L11.555F,101.0
BIC&ITA-Y,2.0,OK,True,458863.0,NS4/ITA,L11.555F,168.0
BIC&ITA-Y,3.0,KO,True,459663.0,NS4/ITA,L11.555F,217.0
BIC&ITA-Y,4.0,KO,True,460463.0,NS4/ITA,L11.555F,282.0
BIC&ITA-Y,5.0,OK,True,461263.0,NS4/ITA,L11.555F,317.0
BIC&ITA-Y,0.0,OK,True,457264.0,NS5/ITA,L11.556G,57.0
BIC&ITA-Y,1.0,RP,True,458064.0,NS5/ITA,L11.556G,101.0
BIC&ITA-Y,2.0,OK,True,458864.0,NS5/ITA,L11.556G,168.0
BIC&ITA-Y,3.0,KO,True,459664.0,NS5/ITA,L11.556G,217.0
BIC&ITA-Y,4.0,KO,True,460464.0,NS5/ITA,L11.556G,282.0
BIC&ITA-Y,5.0,OK,True,461264.0,NS5/ITA,L11.556G,317.0
BLN&CRN-E,0.0,OK,True,456985.0,NSE-001/BOB,L11.066Y,59.0
BLN&CRN-E,1.0,OK,True,457785.0,NSE-001/BOB,L11.066Y,114.0
BLN&CRN-E,2.0,OK,True,458585.0,NSE-001/BOB,L11.066Y,154.0
BLN&CRN-E,3.0,KO,True,459385.0,NSE-001/BOB,L11.066Y,213.0
BLN&CRN-E,4.0,OK,True,460185.0,NSE-001/BOB,L11.066Y,269.0
BLN&CRN-E,5.0,OK,True,460985.0,NSE-001/BOB,L11.066Y,325.0
BLN&CRN-E,0.0,OK,True,456986.0,NSE-002/BOB,L11.067A,59.0
BLN&CRN-E,1.0,OK,False,457786.0,NSE-002/BOB,L11.067A,114.0
BLN&CRN-E,2.0,OK,True,458586.0,NSE-002/BOB,L11.067A,154.0
BLN&CRN-E,3.0,KO,True,459386.0,NSE-002/BOB,L11.067A,213.0
BLN&CRN-E,4.0,OK,False,460186.0,NSE-002/BOB,L11.067A,269.0
BLN&CRN-E,5.0,OK,True,460986.0,NSE-002/BOB,L11.067A,325.0
BLN&CRN-E,0.0,OK,True,456987.0,NSE-003/BOB,L11.068C,59.0
BLN&CRN-E,1.0,OK,True,457787.0,NSE-003/BOB,L11.068C,114.0
BLN&CRN-E,2.0,OK,True,458587.0,NSE-003/BOB,L11.068C,154.0
BLN&CRN-E,3.0,KO,True,459387.0,NSE-003/BOB,L11.068C,213.0
BLN&CRN-E,4.0,OK,True,460187.0,NSE-003/BOB,L11.068C,269.0
BLN&CRN-E,5.0,OK,True,460987.0,NSE-003/BOB,L11.068C,325.0
BLN&CRN-E,0.0,OK,True,456988.0,NSE-004/BOB,L11.069D,59.0
BLN&CRN-E,1.0,OK,True,457788.0,NSE-004/BOB,L11.069D,114.0
BLN&CRN-E,2.0,OK,True,458588.0,NSE-004/BOB,L11.069D,154.0
BLN&CRN-E,3.0,KO,True,459388.0,NSE-004/BOB,L11.069D,213.0
BLN&CRN-E,4.0,OK,True,460188.0,NSE-004/BOB,L11.069D,269.0
BLN&CRN-E,5.0,OK,True,460988.0,NSE-004/BOB,L11.069D,325.0
BLN&CRN-E,0.0,OK,True,456989.0,NSE-005/BOB,L11.071F,59.0
BLN&CRN-E,1.0,OK,True,457789.0,NSE-005/BOB,L11.071F,114.0
BLN&CRN-E,2.0,OK,True,458589.0,NSE-005/BOB,L11.071F,154.0
BLN&CRN-E,3.0,KO,True,459389.0,NSE-005/BOB,L11.071F,213.0
BLN&CRN-E,4.0,OK,True,460189.0,NSE-005/BOB,L11.071F,269.0
BLN&CRN-E,5.0,OK,True,460989.0,NSE-005/BOB,L11.071F,325.0
BLN&CRN-E,0.0,OK,True,456990.0,NSE-006/BOB,L11.072G,59.0
BLN&CRN-E,1.0,OK,True,457790.0,NSE-006/BOB,L11.072G,114.0
BLN&CRN-E,2.0,OK,True,458590.0,NSE-006/BOB,L11.072G,154.0
BLN&CRN-E,3.0,KO,True,459390.0,NSE-006/BOB,L11.072G,213.0
BLN&CRN-E,4.0,OK,True,460190.0,NSE-006/BOB,L11.072G,269.0
BLN&CRN-E,5.0,OK,True,460990.0,NSE-006/BOB,L11.072G,325.0
BLN&CRN-E,0.0,OK,True,456991.0,NSE-008/BOB,L11.073H,59.0
BLN&CRN-E,1.0,OK,True,457791.0,NSE-008/BOB,L11.073H,114.0
BLN&CRN-E,2.0,OK,True,458591.0,NSE-008/BOB,L11.073H,154.0
BLN&CRN-E,3.0,KO,True,459391.0,NSE-008/BOB,L11.073H,213.0
BLN&CRN-E,4.0,OK,True,460191.0,NSE-008/BOB,L11.073H,269.0
BLN&CRN-E,5.0,OK,True,460991.0,NSE-008/BOB,L11.073H,325.0
BLN&CRN-E,0.0,OK,True,456992.0,NSE-010/BOB,L11.074J,59.0
BLN&CRN-E,1.0,OK,True,457792.0,NSE-010/BOB,L11.074J,114.0
BLN&CRN-E,2.0,OK,False,458592.0,NSE-010/BOB,L11.074J,154.0
BLN&CRN-E,3.0,KO,True,459392.0,NSE-010/BOB,L11.074J,213.0
BLN&CRN-E,4.0,OK,True,460192.0,NSE-010/BOB,L11.074J,269.0
BLN&CRN-E,5.0,OK,True,460992.0,NSE-010/BOB,L11.074J,325.0
BLN&CRN-E,0.0,OK,True,456993.0,NSE-012/BOB,L11.075K,59.0
BLN&CRN-E,1.0,OK,True,457793.0,NSE-012/BOB,L11.075K,114.0
BLN&CRN-E,2.0,OK,True,458593.0,NSE-012/BOB,L11.075K,154.0
BLN&CRN-E,3.0,KO,True,459393.0,NSE-012/BOB,L11.075K,213.0
BLN&CRN-E,4.0,OK,True,460193.0,NSE-012/BOB,L11.075K,269.0
BLN&CRN-E,5.0,OK,True,460993.0,NSE-012/BOB,L11.075K,325.0
BLN&CRN-E,0.0,OK,True,456994.0,NSE-013/BOB,L11.076L,59.0
BLN&CRN-E,1.0,OK,True,457794.0,NSE-013/BOB,L11.076L,114.0
BLN&CRN-E,2.0,OK,True,458594.0,NSE-013/BOB,L11.076L,154.0
BLN&CRN-E,3.0,KO,True,459394.0,NSE-013/BOB,L11.076L,213.0
BLN&CRN-E,4.0,OK,True,460194.0,NSE-013/BOB,L11.076L,269.0
BLN&CRN-E,5.0,OK,True,460994.0,NSE-013/BOB,L11.076L,325.0
BLN&CRN-E,0.0,OK,True,456995.0,NSE-014/BOB,L11.077M,59.0
BLN&CRN-E,1.0,OK,True,457795.0,NSE-014/BOB,L11.077M,114.0
BLN&CRN-E,2.0,OK,True,458595.0,NSE-014/BOB,L11.077M,154.0
BLN&CRN-E,3.0,KO,True,459395.0,NSE-014/BOB,L11.077M,213.0
BLN&CRN-E,4.0,OK,True,460195.0,NSE-014/BOB,L11.077M,269.0
BLN&CRN-E,5.0,OK,True,460995.0,NSE-014/BOB,L11.077M,325.0
BLN&CRN-E,0.0,OK,True,456996.0,NSE-101/BOB,L11.078N,59.0
BLN&CRN-E,1.0,OK,True,457796.0,NSE-101/BOB,L11.078N,114.0
BLN&CRN-E,2.0,OK,True,458596.0,NSE-101/BOB,L11.078N,154.0
BLN&CRN-E,3.0,KO,True,459396.0,NSE-101/BOB,L11.078N,213.0
BLN&CRN-E,4.0,OK,True,460196.0,NSE-101/BOB,L11.078N,269.0
BLN&CRN-E,5.0,OK,True,460996.0,NSE-101/BOB,L11.078N,325.0
BLN&CRN-E,0.0,OK,True,457053.0,NSE-001/COU,L11.145T,59.0
BLN&CRN-E,1.0,OK,True,457853.0,NSE-001/COU,L11.145T,114.0
BLN&CRN-E,2.0,OK,True,458653.0,NSE-001/COU,L11.145T,154.0
BLN&CRN-E,3.0,KO,True,459453.0,NSE-001/COU,L11.145T,213.0
BLN&CRN-E,4.0,OK,True,460253.0,NSE-001/COU,L11.145T,269.0
BLN&CRN-E,5.0,OK,True,461053.0,NSE-001/COU,L11.145T,325.0
BLN&CRN-E,0.0,OK,True,457054.0,NSE-002/COU,L11.146U,59.0
BLN&CRN-E,1.0,OK,True,457854.0,NSE-002/COU,L11.146U,114.0
BLN&CRN-E,2.0,OK,True,458654.0,NSE-002/COU,L11.146U,154.0
BLN&CRN-E,3.0,KO,True,459454.0,NSE-002/COU,L11.146U,213.0
BLN&CRN-E,4.0,OK,True,460254.0,NSE-002/COU,L11.146U,269.0
BLN&CRN-E,5.0,OK,True,461054.0,NSE-002/COU,L11.146U,325.0
BLN&CRN-E,0.0,OK,True,457111.0,NSE-001/LUN,L11.209U,59.0
BLN&CRN-E,1.0,OK,True,457911.0,NSE-001/LUN,L11.209U,114.0
BLN&CRN-E,2.0,OK,True,458711.0,NSE-001/LUN,L11.209U,154.0
BLN&CRN-E,3.0,KO,True,459511.0,NSE-001/LUN,L11.209U,213.0
BLN&CRN-E,4.0,OK,True,460311.0,NSE-001/LUN,L11.209U,269.0
BLN&CRN-E,5.0,OK,True,461111.0,NSE-001/LUN,L11.209U,325.0
BLN&CRN-E,0.0,OK,True,457112.0,NSE-002/LUN,L11.211W,59.0
BLN&CRN-E,1.0,OK,True,457912.0,NSE-002/LUN,L11.211W,114.0
BLN&CRN-E,2.0,OK,True,458712.0,NSE-002/LUN,L11.211W,154.0
BLN&CRN-E,3.0,KO,True,459512.0,NSE-002/LUN,L11.211W,213.0
BLN&CRN-E,4.0,OK,True,460312.0,NSE-002/LUN,L11.211W,269.0
BLN&CRN-E,5.0,OK,True,461112.0,NSE-002/LUN,L11.211W,325.0
BLN&CRN-E,0.0,OK,True,457113.0,NSE-003/LUN,L11.212X,59.0
BLN&CRN-E,1.0,OK,True,457913.0,NSE-003/LUN,L11.212X,114.0
BLN&CRN-E,2.0,OK,True,458713.0,NSE-003/LUN,L11.212X,154.0
BLN&CRN-E,3.0,KO,True,459513.0,NSE-003/LUN,L11.212X,213.0
BLN&CRN-E,4.0,OK,True,460313.0,NSE-003/LUN,L11.212X,269.0
BLN&CRN-E,5.0,OK,True,461113.0,NSE-003/LUN,L11.212X,325.0
BLN&CRN-E,0.0,OK,True,457114.0,NSE-004/LUN,L11.213Y,59.0
BLN&CRN-E,1.0,OK,True,457914.0,NSE-004/LUN,L11.213Y,114.0
BLN&CRN-E,2.0,OK,True,458714.0,NSE-004/LUN,L11.213Y,154.0
BLN&CRN-E,3.0,KO,True,459514.0,NSE-004/LUN,L11.213Y,213.0
BLN&CRN-E,4.0,OK,True,460314.0,NSE-004/LUN,L11.213Y,269.0
BLN&CRN-E,5.0,OK,True,461114.0,NSE-004/LUN,L11.213Y,325.0
BLN&CRN-E,0.0,OK,True,457115.0,NSE-005/LUN,L11.214A,59.0
BLN&CRN-E,1.0,OK,True,457915.0,NSE-005/LUN,L11.214A,114.0
BLN&CRN-E,2.0,OK,True,458715.0,NSE-005/LUN,L11.214A,154.0
BLN&CRN-E,3.0,KO,True,459515.0,NSE-005/LUN,L11.214A,213.0
BLN&CRN-E,4.0,OK,True,460315.0,NSE-005/LUN,L11.214A,269.0
BLN&CRN-E,5.0,OK,True,461115.0,NSE-005/LUN,L11.214A,325.0
BLN&CRN-E,0.0,OK,True,457116.0,NSE-006/LUN,L11.215C,59.0
BLN&CRN-E,1.0,OK,True,457916.0,NSE-006/LUN,L11.215C,114.0
BLN&CRN-E,2.0,OK,True,458716.0,NSE-006/LUN,L11.215C,154.0
BLN&CRN-E,3.0,KO,True,459516.0,NSE-006/LUN,L11.215C,213.0
BLN&CRN-E,4.0,OK,True,460316.0,NSE-006/LUN,L11.215C,269.0
BLN&CRN-E,5.0,OK,True,461116.0,NSE-006/LUN,L11.215C,325.0
BLN&CRN-E,0.0,OK,True,457117.0,NSE-007/LUN,L11.216D,59.0
BLN&CRN-E,1.0,OK,True,457917.0,NSE-007/LUN,L11.216D,114.0
BLN&CRN-E,2.0,OK,True,458717.0,NSE-007/LUN,L11.216D,154.0
BLN&CRN-E,3.0,KO,True,459517.0,NSE-007/LUN,L11.216D,213.0
BLN&CRN-E,4.0,OK,True,460317.0,NSE-007/LUN,L11.216D,269.0
BLN&CRN-E,5.0,OK,True,461117.0,NSE-007/LUN,L11.216D,325.0
BLN&CRN-E,0.0,OK,True,457308.0,NSE-007/BOB,L11.807F,59.0
BLN&CRN-E,1.0,OK,True,458108.0,NSE-007/BOB,L11.807F,114.0
BLN&CRN-E,2.0,OK,True,458908.0,NSE-007/BOB,L11.807F,154.0
BLN&CRN-E,3.0,KO,True,459708.0,NSE-007/BOB,L11.807F,213.0
BLN&CRN-E,4.0,OK,True,460508.0,NSE-007/BOB,L11.807F,269.0
BLN&CRN-E,5.0,OK,True,461308.0,NSE-007/BOB,L11.807F,325.0
BLN&CRN-E,0.0,OK,True,457309.0,NSE-011/BOB,L11.808G,59.0
BLN&CRN-E,1.0,OK,True,458109.0,NSE-011/BOB,L11.808G,114.0
BLN&CRN-E,2.0,OK,True,458909.0,NSE-011/BOB,L11.808G,154.0
BLN&CRN-E,3.0,KO,True,459709.0,NSE-011/BOB,L11.808G,213.0
BLN&CRN-E,4.0,OK,True,460509.0,NSE-011/BOB,L11.808G,269.0
BLN&CRN-E,5.0,OK,True,461309.0,NSE-011/BOB,L11.808G,325.0
BLN&CRN-E,0.0,OK,True,457310.0,NSE-009/BOB,L11.809H,59.0
BLN&CRN-E,1.0,OK,True,458110.0,NSE-009/BOB,L11.809H,114.0
BLN&CRN-E,2.0,OK,True,458910.0,NSE-009/BOB,L11.809H,154.0
BLN&CRN-E,3.0,KO,True,459710.0,NSE-009/BOB,L11.809H,213.0
BLN&CRN-E,4.0,OK,True,460510.0,NSE-009/BOB,L11.809H,269.0
BLN&CRN-E,5.0,OK,True,461310.0,NSE-009/BOB,L11.809H,325.0
BLN&CRN-I,0.0,OK,True,456997.0,NSI-001/BOB,L11.079P,36.0
BLN&CRN-I,1.0,OK,True,457797.0,NSI-001/BOB,L11.079P,107.0
BLN&CRN-I,2.0,OK,True,458597.0,NSI-001/BOB,L11.079P,170.0
BLN&CRN-I,3.0,OK,True,459397.0,NSI-001/BOB,L11.079P,212.0
BLN&CRN-I,4.0,OK,True,460197.0,NSI-001/BOB,L11.079P,267.0
BLN&CRN-I,5.0,OK,True,460997.0,NSI-001/BOB,L11.079P,322.0
BLN&CRN-I,0.0,OK,False,456998.0,NSI-002/BOB,L11.081S,36.0
BLN&CRN-I,1.0,OK,False,457798.0,NSI-002/BOB,L11.081S,107.0
BLN&CRN-I,2.0,OK,True,458598.0,NSI-002/BOB,L11.081S,170.0
BLN&CRN-I,3.0,OK,True,459398.0,NSI-002/BOB,L11.081S,212.0
BLN&CRN-I,4.0,OK,True,460198.0,NSI-002/BOB,L11.081S,267.0
BLN&CRN-I,5.0,OK,True,460998.0,NSI-002/BOB,L11.081S,322.0
BLN&CRN-I,0.0,OK,True,456999.0,NSI-003/BOB,L11.082T,36.0
BLN&CRN-I,1.0,OK,True,457799.0,NSI-003/BOB,L11.082T,107.0
BLN&CRN-I,2.0,OK,False,458599.0,NSI-003/BOB,L11.082T,170.0
BLN&CRN-I,3.0,OK,True,459399.0,NSI-003/BOB,L11.082T,212.0
BLN&CRN-I,4.0,OK,True,460199.0,NSI-003/BOB,L11.082T,267.0
BLN&CRN-I,5.0,OK,True,460999.0,NSI-003/BOB,L11.082T,322.0
BLN&CRN-I,0.0,OK,False,457000.0,NSI-004/BOB,L11.083U,36.0
BLN&CRN-I,1.0,OK,True,457800.0,NSI-004/BOB,L11.083U,107.0
BLN&CRN-I,2.0,OK,True,458600.0,NSI-004/BOB,L11.083U,170.0
BLN&CRN-I,3.0,OK,True,459400.0,NSI-004/BOB,L11.083U,212.0
BLN&CRN-I,4.0,OK,True,460200.0,NSI-004/BOB,L11.083U,267.0
BLN&CRN-I,5.0,OK,True,461000.0,NSI-004/BOB,L11.083U,322.0
BLN&CRN-I,0.0,OK,True,457001.0,NSI-006/BOB,L11.084V,36.0
BLN&CRN-I,1.0,OK,True,457801.0,NSI-006/BOB,L11.084V,107.0
BLN&CRN-I,2.0,OK,True,458601.0,NSI-006/BOB,L11.084V,170.0
BLN&CRN-I,3.0,OK,True,459401.0,NSI-006/BOB,L11.084V,212.0
BLN&CRN-I,4.0,OK,True,460201.0,NSI-006/BOB,L11.084V,267.0
BLN&CRN-I,5.0,OK,True,461001.0,NSI-006/BOB,L11.084V,322.0
BLN&CRN-I,0.0,OK,True,457002.0,NSI-008/BOB,L11.085W,36.0
BLN&CRN-I,1.0,OK,True,457802.0,NSI-008/BOB,L11.085W,107.0
BLN&CRN-I,2.0,OK,True,458602.0,NSI-008/BOB,L11.085W,170.0
BLN&CRN-I,3.0,OK,True,459402.0,NSI-008/BOB,L11.085W,212.0
BLN&CRN-I,4.0,OK,True,460202.0,NSI-008/BOB,L11.085W,267.0
BLN&CRN-I,5.0,OK,True,461002.0,NSI-008/BOB,L11.085W,322.0
BLN&CRN-I,0.0,OK,True,457003.0,NSI-010/BOB,L11.086X,36.0
BLN&CRN-I,1.0,OK,True,457803.0,NSI-010/BOB,L11.086X,107.0
BLN&CRN-I,2.0,OK,True,458603.0,NSI-010/BOB,L11.086X,170.0
BLN&CRN-I,3.0,OK,True,459403.0,NSI-010/BOB,L11.086X,212.0
BLN&CRN-I,4.0,OK,True,460203.0,NSI-010/BOB,L11.086X,267.0
BLN&CRN-I,5.0,OK,True,461003.0,NSI-010/BOB,L11.086X,322.0
BLN&CRN-I,0.0,OK,True,457004.0,NSI-011/BOB,L11.087Y,36.0
BLN&CRN-I,1.0,OK,True,457804.0,NSI-011/BOB,L11.087Y,107.0
BLN&CRN-I,2.0,OK,True,458604.0,NSI-011/BOB,L11.087Y,170.0
BLN&CRN-I,3.0,OK,True,459404.0,NSI-011/BOB,L11.087Y,212.0
BLN&CRN-I,4.0,OK,True,460204.0,NSI-011/BOB,L11.087Y,267.0
BLN&CRN-I,5.0,OK,True,461004.0,NSI-011/BOB,L11.087Y,322.0
